aid,meanfreq,median,std,iqr,skew,melspectogram,mfcc,spaectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,pitch,Gender
bdl_arctic_b0483,15.000000000169889,30.014365062925208,419107.7963094081,135159.76056069988,0.005843045323227553,0.016137635335326198,-291.8683166503906,1986.8237187181924,1542.763221033021,22.434902540225462,3509.0995356721696,115.942,male
bdl_arctic_a0226,2.9999999999983933,-23.776942654963023,282693.20684533723,140077.11357368476,-0.448507887844136,0.004137766547501086,-300.6883544921875,2346.6628390673345,1572.058011356604,22.647931122236038,3858.0725509129215,125.984,male
bdl_arctic_a0232,14.00000000017696,-5.701966267476688,305224.91064011125,113119.03005967924,0.00302802268537754,0.004463492427021265,-278.25711059570307,2230.0648663345028,1627.3670053556048,21.626037754631525,4143.1721012766775,183.908,male
bdl_arctic_a0554,15.000000000310955,4.3022107776778284,319126.22361594415,58308.280595537704,-0.21033263885122241,0.001679107896052301,-351.769775390625,1732.3882099494022,1532.3737760917772,22.717419470632766,3385.9878027999157,152.381,male
bdl_arctic_b0497,-17.99999999998502,28.185260902508162,481705.7129514399,157985.82863099335,0.005449433561478038,0.013202211819589138,-263.89019775390625,1594.201221406487,1441.5221836315234,22.955287425932998,2974.046674981175,125.0,male
bdl_arctic_b0468,-4.00000000136958,-24.513378324903428,440297.7950296983,183077.11583495565,-0.06793209617365513,0.11026602983474733,-255.65737915039062,1765.2463994316845,1593.6779380019668,21.750243393166226,3401.6019381009614,128.0,male
bdl_arctic_a0583,-1.0000000000064242,-25.482296904483974,394672.2531385728,188784.27608971507,0.20739725824700442,0.015417023561894894,-281.6123352050781,2126.921012495915,1622.6913810245126,21.834278989440712,3861.3195082720586,160.0,male
bdl_arctic_b0440,-6.999999999584304,-9.825043888864457,362478.8846747241,178849.23098195595,-0.4238513678300704,0.02443547733128071,-295.4704895019531,2444.446774046472,1645.554061439882,19.162029496641885,4216.7167556117965,108.108,male
bdl_arctic_b0326,41.999999999994486,-30.057247395775164,315141.0944045043,101456.92966839153,-0.18240186850302315,0.11374850571155548,-294.4117431640625,1635.4963793425961,1497.9127093914624,19.670020367666897,2956.848787006579,140.351,male
bdl_arctic_b0332,-17.999999998577056,-31.45885591779779,276123.7319275153,117000.80630971771,-0.2726758448639926,0.0084949666634202,-288.7723388671875,2017.1775221514151,1597.2896054721405,21.915565201250505,3741.6322421183613,120.301,male
bdl_arctic_b0454,-10.000000000003407,22.01866028066479,258224.539347975,78570.66607898514,-0.3596959946497679,0.008882734924554825,-297.3836669921875,2020.818517730891,1638.7712160266547,22.763512589737715,3792.7424504206733,140.351,male
bdl_arctic_a0018,4.9999999990417265,-5.160873158136383,332223.5477947183,155094.490348525,-0.4915401358935719,0.02078127861022949,-255.28024291992188,2032.151994704148,1480.2337952257349,22.269821672082024,3551.036997310451,122.137,male
bdl_arctic_a0024,5.000000000000045,-10.237342436492327,441899.3214783179,118064.75685922655,0.1966015919963356,0.23434050381183624,-286.8165588378906,1789.5251240275607,1493.5700832235464,20.883551855818766,3358.0192154752995,123.077,male
bdl_arctic_a0030,12.00000000000427,-1.7374193594496319,218749.1411217456,44847.99470372607,-0.27187624661569004,0.017218690365552902,-314.3478088378906,1760.4190915987058,1588.880506734899,21.710462468175955,3504.721069335937,119.403,male
bdl_arctic_b0118,-20.0000000000068,-25.08044038427761,311071.7015104992,109668.43440042727,0.5597787508135089,0.010917853564023972,-286.11376953125,1619.9285662668933,1499.268128296501,21.63603930716433,3190.1643573113206,131.148,male
bdl_arctic_b0124,-1.1040278492186849e-10,29.59512018409805,334912.6176437762,111946.96371326463,-0.08068275059706986,1.0733904838562012,-301.6883239746094,1983.7402848858846,1570.2382369470365,19.31002290340401,3617.9976029829545,73.733,male
bdl_arctic_b0130,33.999999999788756,5.967321318384707,338139.35776675044,186071.7858641542,-0.6422612215465235,0.008910218253731728,-263.77243041992193,2784.9020835843608,1629.268683619542,20.813739912700104,4609.851404138513,125.984,male
bdl_arctic_b0108,3.0000000000010316,27.49051140474694,452764.9905751325,139387.75266152705,0.11961273224577558,0.01278452854603529,-230.1247711181641,1727.0160662733292,1545.8284263132095,22.99493095913022,3457.4683404737902,129.032,male
bdl_arctic_b0134,-23.000000000002,-0.18818039214238524,348594.17355142534,69341.33150318309,-0.17383895939367452,1.7243269681930542,-272.10299682617193,1551.2583750121858,1486.7160734228714,20.628802192123004,3172.902731699486,116.788,male
bdl_arctic_b0120,3.99999999997324,-7.700197860976914,431052.2389038491,207226.86450945836,0.023360583234010326,0.057009756565094,-263.08126831054693,1816.1458720402904,1531.1012182942652,20.1235447196188,3401.2847900390625,119.403,male
bdl_arctic_a0008,-20.99999999999499,-0.15592134054168127,459315.5460192809,144310.24885300687,0.21511482466783782,0.015438010916113853,-238.21017456054688,1761.4020930428744,1533.1248013724216,22.6792261434998,3412.8993626644733,119.403,male
bdl_arctic_a0034,11.000000000004162,7.681020526448265,383695.8037606052,170212.12480808276,0.2516680436912113,0.011870060116052628,-284.7209167480469,1839.6699230254806,1454.3638857190524,20.97437366936111,3398.6310304516423,119.403,male
bdl_arctic_a0020,-4.999999999933704,12.56871160404469,341266.80069339427,118771.8098946654,-0.11738452338286758,0.008435560390353203,-310.12091064453125,1873.877926178288,1497.2257808896936,22.36999637246942,3476.7509765625,125.984,male
bdl_arctic_b0478,29.00000000000085,26.879908901450108,608681.902840071,234099.7023944159,0.26715392593993104,0.17648185789585116,-230.3380126953125,1758.413058307285,1564.988995789797,20.891794771220525,3411.1430459393714,107.383,male
bdl_arctic_a0593,-0.9999999999994111,55.346810743169044,287768.81158839987,116971.92599963756,0.07069816602914594,0.004185659810900688,-296.2760009765625,2033.8314706800286,1590.3893072005194,22.381105053261464,3697.838245738637,148.148,male
bdl_arctic_b0450,-14.999999999986851,-65.6475984645731,601426.0678774747,256260.7341681157,-0.037720008377044596,1.2181634902954102,-241.53402709960938,2048.994557931313,1637.4008834619824,20.77342022000144,3827.668521278783,130.08100000000002,male
bdl_arctic_b0336,37.99999999999289,4.3396048572758446,365931.13191088196,29142.692337476998,-0.2642367281047481,0.016176516190171242,-273.37078857421875,1225.5230244537695,1355.2072636877276,23.4229257149458,2595.1904296875,139.13,male
bdl_arctic_b0322,-4.999999999998821,11.988803360713064,370603.27613905113,117920.15149802147,-0.5314039057300707,0.1192345842719078,-276.6630249023437,1652.7806451497906,1533.9432761788016,18.92557506144043,3261.9931640625,122.137,male
bdl_arctic_a0587,7.0000000002586065,-15.635781083787151,577088.9768811025,150170.01488917525,-0.19165312164598725,0.641349732875824,-239.8962554931641,1972.3779939560416,1556.1327743716993,22.743973932424442,3607.7643200359507,149.533,male
bdl_arctic_b0444,11.00000000001822,23.07841329427083,361570.60906941217,165551.8129190909,-0.15814592865749752,0.027882112190127373,-281.8546142578125,1780.6694105094657,1513.035801798763,22.1862437123349,3389.51416015625,113.475,male
bdl_arctic_a0578,-36.999999999973916,1.531551673382637,438791.4918608287,159386.36683074274,-0.5212915950714067,0.7986767888069153,-258.01773071289057,2190.251258784853,1583.4893626251514,20.83022615122504,3809.3671875,152.381,male
bdl_arctic_a0550,4.999999999992727,-3.2385952970462313,351013.5614053638,171289.18425584378,0.13493905371172968,0.015942730009555817,-284.5753479003906,2019.5295999933944,1607.5780205173196,22.14277123435783,3761.033121744792,118.519,male
bdl_arctic_b0493,26.000000000002775,21.965143661682305,344664.1337041045,106468.78611270283,-0.1330714949785711,0.015629664063453674,-282.39813232421875,2076.7467503972034,1638.3518163865044,22.4765692728534,3932.954869645365,123.077,male
bdl_arctic_a0236,1.999999999979336,42.10417930627908,382354.955534039,166413.40208812832,0.44134894963181076,0.01847480796277523,-248.6879119873047,2287.586525671328,1655.9844502999438,22.200994425365266,4107.378148320896,133.333,male
bdl_arctic_a0222,-13.999999999926896,-24.321861435761093,297572.52902416093,103093.85335443591,-0.673933417471493,0.8533816337585449,-305.1405334472656,1847.6794924315186,1558.5401204204495,22.876064696979594,3435.945556640625,140.351,male
bdl_arctic_a0544,6.999999999973666,45.388713168140384,375562.52443104197,187018.72141105923,-0.023427536803500577,0.016107603907585144,-274.33700561523443,2253.9246660675267,1730.8919727330233,23.47015335720557,4175.952408161569,161.616,male
bdl_arctic_b0487,2.0000000000003806,2.71393783116946,406112.11915663944,171694.06142701607,0.009562680338426614,4.6064724922180185,-283.8551940917969,2325.8318642414283,1673.845673697143,20.364981303592923,4105.6640625,470.588,male
bdl_arctic_b0518,-3.0000000002734155,-48.21971190356999,349458.7542566874,133416.58422405494,0.47411616234162673,0.024835254997015,-260.17315673828125,1967.0137332154184,1668.4138991205327,19.996757345704204,3902.165593327704,119.403,male
bdl_arctic_b0524,-19.000000000000774,-17.076450350468804,422682.6424316438,172779.77229997457,-0.13515508657880987,0.013581095263361927,-277.19912719726557,2120.984269618556,1584.9153473456988,21.189371357417176,3864.3655215992653,115.108,male
bdl_arctic_a0381,-3.000000000023273,41.588235643655025,369546.86255066906,200515.5040270753,-0.5378443952914866,0.003267958527430892,-273.47100830078125,2109.3243862020263,1484.7464688356838,22.964362281197833,3619.278114720394,129.032,male
bdl_arctic_b0242,36.99999999998685,-7.247485748395775,536063.6355585145,208662.26546455946,-0.29185470273346237,0.17048195004463196,-244.4691467285156,2061.095064860192,1609.292359208991,20.31674518560964,3772.1211979898176,134.454,male
bdl_arctic_a0395,9.999999999999893,-11.452366390869429,433608.63586303237,213861.86672002746,-0.21179329873435387,0.04116374254226685,-292.6220397949219,2161.7562677689134,1585.1595871058166,22.54241321911605,3856.1495421362706,130.08100000000002,male
bdl_arctic_b0256,-16.000000000066038,21.353476788819535,328617.60092401016,112476.8689617425,-0.001605856016930405,0.01026650704443455,-309.8363342285156,1832.0627432212145,1581.6788093368466,22.244371518920094,3615.554327713816,119.403,male
bdl_arctic_b0530,-32.999999999992305,-5.160770864051301,427284.4428790477,161735.22590894427,0.6937907556238508,0.3604899644851685,-267.0557861328125,1705.0151708052394,1568.9971342165675,22.238019573222623,3347.3255504261365,130.08100000000002,male
bdl_arctic_a0418,-20.00000000000585,33.09181173998513,557621.3601006556,127230.8230928236,-0.1044392195597225,1.247849941253662,-261.98336791992193,1562.2442608548224,1402.218573872575,23.40643259212019,2829.5696668388427,146.789,male
bdl_arctic_a0424,-6.999999999834855,1.1298724380867267,317184.6494481156,139857.2804174801,-0.004589996604819608,0.006691611371934414,-310.0837707519531,2177.413376462765,1696.0376981057987,21.56759008474135,4042.181944704341,131.148,male
bdl_arctic_a0342,3.000000000000723,-15.121572560834466,399339.0973089153,150459.4205613279,-0.09611792843008936,0.005066418554633856,-298.6678466796875,2017.7794016141968,1545.7000088944035,22.50663852928378,3548.1486382885514,122.137,male
bdl_arctic_b0281,-7.999999999999302,20.594599918229505,343702.09342466894,202460.1402304508,0.1312726756278272,0.028525630012154583,-285.7978515625,2253.805624585015,1617.8662116082323,21.23736069603541,4029.849243164063,131.148,male
bdl_arctic_a0356,-17.999999997118753,25.012279631065553,461033.39955471235,199532.04789340962,0.15260897458950307,0.01609071530401707,-263.67391967773443,2352.944464333905,1610.0317185725698,21.642991655705057,4001.885986328125,142.857,male
bdl_arctic_b0295,4.0364564857750295e-12,-11.552378624022822,417715.02569815906,137983.50544371858,-0.059385588935010995,0.5094152688980103,-283.03863525390625,1648.0299932076096,1440.7602953372643,19.003019498546728,3099.1105704471984,118.519,male
bdl_arctic_a0430,8.23693314813218e-13,-15.6015074724437,399011.5096190813,161136.1138387177,-0.0532691720903934,0.00293453480117023,-291.4562683105469,1934.7625828435007,1437.4508403068844,23.16158830639784,3381.088469749273,123.077,male
bdl_arctic_b0068,5.999999999960072,15.87133346342307,373794.15930230625,183286.26712793036,-0.1364846416404908,0.01466670446097851,-264.71987915039057,1825.5519438488434,1604.2575056660792,22.439209225610547,3540.289306640625,131.148,male
bdl_arctic_b0040,-2.416903270578911e-12,-6.598459653905593,204441.898516362,57981.18226736871,-0.49154692740915945,0.004482206888496876,-331.2696533203125,1881.0357403252372,1683.4157369986874,19.84383990406581,3780.481487771739,111.111,male
bdl_arctic_a0183,8.035187973924306e-13,-33.77559275284875,407599.0846518188,140873.33622937003,-0.3784038587899941,0.010405571199953556,-256.2457275390625,1818.4159826588675,1521.3552554345165,23.521646666304264,3365.0654296875,132.231,male
bdl_arctic_b0054,-32.99999999999847,7.025182731304085,407896.93340106535,103075.09152858934,0.5559565309127821,0.02723456174135208,-254.47792053222656,1643.0221821561097,1569.8489429564936,22.30954242914103,3377.1240234375,137.931,male
bdl_arctic_a0197,-3.999999999999433,-38.82393756007514,451118.71324464,164903.53685749954,0.003156822503586392,0.8397585153579712,-284.2826843261719,2214.5194978303225,1583.4396328634145,22.180922355648235,3915.304565429688,128.0,male
bdl_arctic_a0168,-6.999999999992521,15.597253642685246,506951.26147688134,156022.30365169072,-0.08846874393653137,0.13061417639255524,-278.40509033203125,1957.6377282207584,1562.1013684543884,20.77370752048357,3589.667780949519,134.454,male
bdl_arctic_b0083,3.999999999983288,-15.942312915139723,217941.24699711928,99008.50957647726,-0.1514468251593729,0.006117544136941433,-307.16827392578125,2083.5454623397804,1661.2597561141117,20.91997505853069,4016.176439368207,112.676,male
bdl_arctic_a0140,-8.999999999985995,-12.741551295093814,376946.6813397265,144962.64328470125,0.06946744308538162,0.09172256290912628,-288.39532470703125,2217.515815621464,1642.055075640015,20.9798700923994,3976.89208984375,135.593,male
bdl_arctic_b0097,25.999999999828255,48.43979276821483,331504.1866924484,176644.73537210416,0.41014069713009177,0.023616114631295204,-260.45932006835943,2328.426578400718,1751.0354753733166,20.29437802347229,4297.39239032452,110.345,male
bdl_arctic_a0154,-9.063634211095473e-13,-19.819549896987155,510369.7262059097,221752.672930305,0.11958943676117616,0.03553783148527145,-261.15826416015625,1889.236841835279,1494.4203212196664,23.230300779676565,3426.041843580163,136.752,male
bdl_arctic_a0155,8.000000000001306,17.593544849893078,296698.0600932015,41565.75742183483,0.2933153602639224,0.037749379873275764,-324.8396911621094,1435.7204949112972,1510.6433624508725,23.745991063892326,2908.1157483552643,133.333,male
bdl_arctic_b0096,-59.000000000001286,10.608629632042721,360466.7361733956,109667.97484632286,-0.3488914916168287,0.01448588352650404,-273.57891845703125,1661.7833647674972,1608.5948779286487,22.292279576227063,3479.8681640625,119.403,male
bdl_arctic_a0141,4.518430820908867e-13,-12.23230531605077,475898.46106391214,234531.3257158713,0.2941414958220736,0.412750780582428,-247.03070068359366,1964.806642997172,1610.6332334198169,23.199256199379054,3711.4729060683135,136.752,male
bdl_arctic_b0082,7.99999999974537,-43.37712927416578,373231.97423159424,180386.90766388125,0.028181507602412965,0.03764131292700768,-263.14813232421875,2139.440369253252,1651.732995015185,19.166821663507744,4004.325786389802,134.454,male
bdl_arctic_a0169,1.1339563678993878e-11,5.550480969424825,467739.18332067115,186618.50679397295,-0.15984740178912593,0.055735182017087936,-265.5966186523437,2324.0922235011485,1588.4773178955304,22.132484884769227,4016.622378700658,119.403,male
bdl_arctic_a0196,1.000000000002223,8.474207692885102,372269.78016477416,81135.144678779,-0.1397866224611352,0.05259089916944504,-300.05389404296875,1840.298735478994,1653.5940367213766,21.579081218795913,3544.212786919248,139.13,male
bdl_arctic_b0055,-7.9999999999988765,-9.868145635136898,450486.2776478323,143557.08414612897,-0.3644049364519608,0.025491956621408463,-279.53366088867193,1626.922059141934,1451.878962838382,22.79629153355016,3008.8579963235293,133.333,male
bdl_arctic_a0182,-1.1612874143950527e-11,48.447828044088965,328896.80536222685,152568.91832850245,-0.6198510687641262,0.033956121653318405,-289.5902404785156,2066.1886630170475,1583.6018716535157,22.398630371372327,3762.7641157670455,131.148,male
bdl_arctic_b0041,11.99999999998687,-17.447924195672385,379186.9011994701,71481.7901477367,0.18409171945249114,0.6698693633079529,-297.4053039550781,1473.4639161111495,1464.8608200711105,19.485504306755672,2873.9911840596333,120.301,male
bdl_arctic_b0069,-3.9999999999965024,-49.48024970656843,558999.551494455,162559.36790505575,-0.1297210878732382,0.22297360002994526,-254.10769653320312,1669.4982018090188,1567.87028463371,22.065788223915792,3383.445951021635,128.0,male
bdl_arctic_b0294,18.00000000000228,15.211250764223223,494622.6851646612,115717.05275116861,0.10226446614605375,0.05573157221078874,-254.598876953125,1538.3152278960517,1374.6377758226208,23.22700846623681,2858.064601732337,135.593,male
bdl_arctic_a0357,12.999999999998607,10.036928891982825,384244.1504772585,115847.49915722938,-0.055541027569683,0.7499674558639526,-292.4122314453125,1743.9028267059118,1542.5097152261276,20.339288717273305,3413.9037244073274,120.301,male
bdl_arctic_a0431,-18.000000000026525,-13.583470579123968,368345.6097300818,50743.15064186168,0.013339652262634751,0.016882816329598427,-271.72238159179693,1510.8897479856796,1449.3312445522395,22.672077436436425,3122.4169921875,105.96,male
bdl_arctic_a0425,12.000000000001407,36.1614772156463,377778.4544299496,156937.62766008597,-0.06884725985308308,0.376436322927475,-289.45074462890625,1988.2059987360208,1536.8164164923749,22.838089060512967,3613.9630617016414,142.857,male
bdl_arctic_b0280,8.792022827909857e-11,-14.000134898305987,350109.6159916879,100003.15413895115,0.25609315692561063,0.07105688005685806,-292.3999328613281,1693.3115378029045,1560.6773510130054,22.000228901270326,3393.3794806985293,128.0,male
bdl_arctic_a0343,-7.000000000001443,3.2746178496288394,500767.17937426583,240730.8338684667,0.6818274616659054,0.01844113133847713,-256.8875732421875,1909.4442046479776,1542.0993406265188,22.242550922713875,3392.277018229166,148.148,male
bdl_arctic_a0419,6.000000001645669,-18.761936422537968,374539.6132953714,121306.99217471326,0.0764469886253434,0.3040506243705749,-297.6271667480469,1872.3650379469825,1528.8801833821576,21.779613390171228,3400.486168494592,149.533,male
bdl_arctic_b0257,10.000000000921393,46.3425792357957,461098.2934131198,187755.92815370433,-0.6652985438383314,0.05781982094049454,-251.66436767578125,2063.1548134602867,1555.3624313848486,20.406683314271987,3707.6551380724013,170.213,male
bdl_arctic_a0394,6.000000000004818,-12.577339716662209,343191.0694027449,169694.90012503424,0.17471296349022855,1.4131020307540894,-283.395751953125,2127.2409424785164,1560.0318723278674,22.0117949446098,3820.8861413663317,115.942,male
bdl_arctic_b0531,-7.000000000000812,3.251310398503847,381247.3345592098,199636.05391234974,0.36184336126853217,0.029366467148065567,-248.1810302734375,1916.6484430881,1526.8066842532596,21.235982616267076,3592.9345703125,115.108,male
bdl_arctic_b0525,-5.2307629006292976e-11,-20.73653352718975,516867.31726745196,80936.3228492674,0.1929506249572363,0.021281581372022632,-261.22467041015625,1521.9602904854817,1499.619531680251,24.30194762825543,3079.60396758781,64.777,male
bdl_arctic_b0243,47.999999999998664,-22.804902076284634,459334.1131284503,233053.8242345299,0.5100878493283543,0.029174545779824257,-247.0377197265625,2217.1104648043647,1568.9325981406002,21.679783352249732,3907.3502079133054,115.942,male
bdl_arctic_a0380,1.303631669705107e-09,-36.73393181787674,483904.6879106678,142438.97971432854,0.022784781162797918,0.023863693699240685,-283.68658447265625,1791.1763516879791,1525.504914188308,23.53498785639244,3400.785298563128,126.984,male
bdl_arctic_b0519,3.000000000000775,-0.36223347963095875,379918.1639550755,83409.90988574488,-0.04649656810455408,0.016306487843394283,-255.50885009765625,1827.7013363345638,1673.5459161696353,23.51156559649004,3753.4423828125,65.844,male
bdl_arctic_a0223,-5.000000000001671,-6.803227068392516,440827.6332990019,136087.04439401827,0.038822398372121134,0.011898639611899851,-251.8794403076172,1662.5741495685888,1428.169904301448,23.548410071286195,3094.710719331782,144.144,male
bdl_arctic_b0486,7.000000000349481,2.6046213410832313,407593.9360261098,90419.19214534434,0.19602453309158357,0.037381432950496674,-279.89666748046875,1678.9273653019766,1463.3673318518345,20.877816827635318,3189.353370666504,125.0,male
bdl_arctic_a0545,-1.000000000678389,-5.579047282544124,369897.4639203944,120476.50349824081,-0.13539420778209335,0.0046433103270828715,-263.48980712890625,1998.5814469230186,1507.033743847584,22.59408288495613,3624.5956420898438,118.519,male
bdl_arctic_b0492,15.000000000005148,29.41113024885999,313812.97648595023,135270.98399160014,0.09813882117326694,0.05142820999026298,-276.97610473632807,1935.522608286269,1607.4939023690179,21.505855241705245,3679.505173703457,121.212,male
bdl_arctic_a0551,-6.999999999994826,-4.92992722519557,397657.64947502426,90558.72426666369,0.3462654224639962,0.03234180063009262,-263.14511108398443,1661.4231875254166,1391.2952133500116,24.05128463076493,3111.4308232846465,155.34,male
bdl_arctic_a0237,4.00000000281072,-23.28412382374572,554069.7806791002,219171.43628296966,-0.06144054604943516,0.011530108749866486,-230.96499633789062,2186.91137080661,1562.5761245913266,24.253684628550147,3900.412066915761,296.296,male
bdl_arctic_a0579,2.0000000010109242,54.8920538627973,455261.0086681081,184349.18156465967,0.152402660809087,0.0035912005696445704,-227.40505981445312,1976.9819627610896,1589.3795862784243,25.600862340262502,3687.56103515625,149.533,male
bdl_arctic_b0323,-22.99999999996887,65.17859286104067,491161.4995805664,218118.90140709176,-0.3937145404655267,0.23510971665382385,-260.89254760742193,1890.367355102263,1563.8150370957765,20.16851793473623,3536.7156769012236,124.031,male
bdl_arctic_b0445,9.634505153416952e-12,-9.094935202949273,270076.02969171957,146060.54612394457,0.30766659323326645,0.03260042518377304,-313.726806640625,1886.3959532749664,1517.9554509852628,21.528018111363373,3523.414486744365,105.263,male
bdl_arctic_a0586,-9.000000000063423,-6.517765281154425,400776.91787566117,184103.1853338807,-0.12763496122512452,0.007431963924318551,-264.77374267578125,2337.426529815927,1614.0358994279138,22.11866486704244,4059.0087890625,152.381,male
bdl_arctic_b0451,15.000000000173149,6.60636560193052,479145.5032449905,115646.76623555705,-0.2997252385213516,0.012619072571396828,-256.8988647460937,1697.0791346889405,1548.7301529889673,23.4227468800039,3447.280588457661,136.752,male
bdl_arctic_a0592,-1.6537040211197017e-10,42.41427547129171,488813.06843436,180643.27200056726,0.22713429624445416,0.004980068653821945,-253.5938415527344,2137.0360701955915,1675.397052355897,22.972191275246487,3881.5454943426726,78.431,male
bdl_arctic_b0337,29.000000000027466,-65.57755087559053,400591.41579800093,140702.98944882734,0.1045381555654609,0.12471359968185425,-238.0265350341797,2115.9173253459803,1635.902405987246,18.834670408034025,3912.3779296875,113.475,male
bdl_arctic_b0479,58.0000000000024,47.21385376325634,557677.2646015757,227600.91026873572,-0.09097188736128126,0.07829277217388153,-244.44728088378903,1701.9889315774085,1495.2204380375726,23.44579680758475,3298.231907894737,126.984,male
bdl_arctic_a0021,-28.00000000080046,5.180534118687938,405162.72645308974,99586.73712767177,-0.46082680520584285,0.03758276253938675,-264.02462768554693,1871.420330742361,1576.4248357827198,21.33095177243827,3534.43603515625,134.454,male
bdl_arctic_a0035,2.980512757617307e-12,-22.441664149984717,365530.60953906726,145757.17052919307,0.11314599026102047,0.009563153609633446,-297.55401611328125,2013.8528946342662,1597.119759155489,19.96888571061296,3778.742781929348,250.0,male
bdl_arctic_a0009,-7.000000000088858,-21.100970409810543,452306.10768093145,187709.93230692166,-0.0512623450833215,0.04348564147949219,-271.97067260742193,2006.37151617696,1577.623349422503,19.805473069637355,3655.222501686151,140.351,male
bdl_arctic_b0121,-25.99999999999759,-1.4068953588048316,323702.0168271968,121038.10630673525,0.0018655409271538833,0.020868154242634773,-278.21908569335943,1832.697209065021,1489.1897405076265,20.733030970256483,3360.97412109375,122.137,male
bdl_arctic_b0135,36.99999999991235,10.557038955681492,273574.2500338129,82765.4527034011,-0.012103087999895363,0.011814538389444351,-284.0313720703125,2067.9456779305947,1733.839791926131,20.88946284436713,3997.345525568182,128.0,male
bdl_arctic_b0109,-4.000000000272741,19.16745005222765,413850.74381426116,83854.02477343552,0.29600244324522773,0.05540912970900536,-264.98464965820307,1703.7678883053247,1602.4518943723706,21.36038900083357,3438.8525390625,136.752,male
bdl_arctic_b0123,16.000000000013486,-10.989508916070918,305207.50397185783,117539.50422224945,-0.05221272979567044,0.011930095963180063,-301.7646789550781,1795.0575298472895,1554.1190941635166,21.322704776128816,3420.713310999586,121.212,male
bdl_arctic_b0137,-50.00000000000918,24.86481366211956,380768.816902003,128663.7669939656,0.25958444607181624,0.05491610616445541,-288.8324279785156,1842.313320141736,1618.7533998957313,20.933874340712517,3554.865445795748,134.454,male
bdl_arctic_a0023,19.000000000005183,31.760513502784306,576590.8549049384,233419.36901583456,-0.31463630699128897,0.8669490814208984,-257.72824096679693,1849.2901832515,1575.4969378306923,21.1642581020484,3519.49296186674,122.137,male
bdl_arctic_a0037,5.999999999997474,5.518571811815491,227749.37424514562,77397.79355642246,0.5027177137575136,0.004823561292141676,-323.4083557128906,1626.4139717916144,1459.3091371641028,25.48076819036449,3026.9876887289324,132.231,male
bdl_arctic_b0309,-4.0000000000453015,22.732603762397048,433798.72106091323,133071.25861968717,-0.011264723160310014,0.032228581607341766,-249.6142883300781,1743.7176964409955,1485.5667176685247,22.11700632683966,3246.4397561961205,134.454,male
bdl_arctic_a0584,8.999999997550567,0.08866383002203593,372981.4227174426,74846.72087685767,0.19495681710903276,0.03481501713395119,-293.3156433105469,1544.9178447671845,1500.9810153438953,23.324219534119486,3026.967914287861,128.0,male
bdl_arctic_b0447,4.18589691779345e-13,7.579386829893338,393387.2053568852,211605.81491135605,-0.07073862615856599,0.11634474247694016,-280.16323852539057,2032.54284711246,1592.437827461695,19.69491727777837,3760.929669074293,130.08100000000002,male
bdl_arctic_b0321,-3.000000000000093,9.987302002114575,407324.7861344276,184128.08353466453,-0.20453405345847578,0.015299312770366669,-265.46697998046875,1816.395808724785,1501.8606742847035,22.312183833184232,3429.16259765625,122.137,male
bdl_arctic_b0335,-4.185249895242515e-10,-18.146073157025967,361184.0467721009,93070.55217666773,-0.09556410766729118,0.027772398665547367,-268.3807983398437,1668.9054747489904,1438.9209959382727,22.267019166036135,3148.601740056818,136.752,male
bdl_arctic_a0590,15.999999999996152,-7.103634612256428,367122.5594559025,85426.66320998265,-0.03806982133956764,0.0139395697042346,-260.59323120117193,1819.669766846389,1519.9108352890494,24.42110358406003,3416.02734375,160.0,male
bdl_arctic_b0453,11.00000000000895,-50.42734282194397,551599.4466657925,224578.8421924089,-0.26654640007865166,0.05167821049690247,-261.83126831054693,1904.4970340398825,1563.7788973567767,23.51374564984412,3544.1162109375,115.108,male
bdl_arctic_a0209,12.000000001111326,36.544062995497924,464660.7131320143,147964.32881418706,-0.24846021462846649,0.005409027449786663,-254.80902099609366,1726.0259673155965,1472.2383302552826,23.91322919721983,3221.310019704093,129.032,male
bdl_arctic_a0547,-12.999999999990287,-1.3628953818115406,447321.94355980825,160933.0178229005,0.10138185216173991,0.002589851384982467,-292.8416442871094,2066.581547044641,1601.4001305729835,23.18832527805348,3754.4995959051726,76.923,male
bdl_arctic_b0484,-2.0000000018737345,-83.50174343765657,436119.4402134892,212452.2354658182,0.025023776467074203,0.012747664004564284,-266.338134765625,2063.223260762355,1615.8932205355813,21.937266071583014,3801.747668628962,131.148,male
bdl_arctic_a0221,9.000000000140975,16.68875978768847,384490.1044516735,65477.64758899478,0.11101362293503884,0.0034658594522625212,-257.04330444335943,1392.6482753048983,1367.4819623328306,25.16227891906816,2809.5308743990386,125.0,male
bdl_arctic_a0235,-8.999999999994838,-12.765809763470543,393369.14886906417,144741.62927417614,0.22361057508760646,1.2274610996246338,-275.59490966796875,2170.1707559176107,1585.118598422669,21.309718938096786,3959.816487630209,113.475,male
bdl_arctic_a0553,2.9999999999957807,25.71595081092164,346415.1889683725,111038.37586661382,0.7309098737020733,0.0010784147307276726,-298.9420471191406,1612.6123993192623,1441.344198095631,27.70816586298258,3094.515440893955,155.34,male
bdl_arctic_b0490,6.000000000000518,-19.809853257698705,334892.596841882,142015.40413280614,-0.00020890941084378,0.0368778295814991,-298.421875,1883.5893183797207,1492.387960388382,20.52090478876852,3408.7603400735293,134.454,male
